,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70,top_71,top_72,top_73,top_74,top_75,top_76,top_77,top_78,top_79,top_80,top_81,top_82,top_83,top_84,top_85,top_86,top_87,top_88,top_89,top_90,top_91,top_92,top_93,top_94,top_95,top_96,top_97,top_98,top_99,top_100
epoch_31,uid_250894,89302,48560,160848,52375,141890,1310,65685,1190,40946,7116,63676,119155,615,3588,71928,128520,5896,60979,72011,91622,62,41831,1575,4661,3871,1533,40959,6526,6459,6441,96832,73101,69830,6598,7289,26302,162598,4703,7979,96062,89386,26258,100108,27162,143385,103539,4761,93512,165483,101893,4323,104419,2558,161922,7007,1413,4611,127140,756,7198,6232,7481,85788,496,6183,27316,3008,76173,4869,58554,39703,101025,7826,1748,84847,25841,79987,2577,26116,309,142507,8460,129013,101973,3514,5664,8752,3011,132888,2314,3186,7492,34198,4945,142598,33421,26512,8168,67620,107130
epoch_31,uid_169755,3871,103539,6667,78316,180985,26302,4661,42783,27646,89170,77414,6441,109181,43635,7979,126090,44731,7486,110110,60979,2387,8481,1921,1694,63676,1575,7990,8291,8581,6526,175585,2295,58146,4568,142507,4815,7573,41863,8157,7940,70728,107130,1310,8008,95939,7625,71619,69830,26386,182823,47274,104419,49280,6598,147750,26939,5006,6241,1571,76173,5311,3483,99415,8094,110501,41831,5167,73344,25923,309,108156,4211,3365,6466,4703,831,52375,1190,37475,3008,58554,72011,3952,2716,142536,2066,2558,27397,7116,73101,2756,3510,2314,107910,65685,62553,51277,77854,3289,61255
epoch_31,uid_5275,7289,48560,160848,5830,7841,119155,5526,52375,128520,65868,93982,25741,39703,147374,1190,3896,82242,26302,27162,173941,65685,1537,8481,3588,6858,62,141890,4661,136447,5819,162598,4761,6497,2721,39768,143385,8291,7007,7116,2558,101893,104419,3186,1533,72011,6459,8591,40946,5519,5399,6927,6441,73101,8460,1310,25934,60979,7481,1621,615,5896,6526,2237,6598,26116,69830,40959,6027,97024,169764,96417,116799,77854,7979,115502,55402,71928,93512,2928,36708,3011,72692,108983,131013,25797,59143,26256,756,86628,101025,155288,5752,7492,1565,1642,3375,135127,5238,91622,96062
epoch_31,uid_275947,55830,101893,89864,3008,4869,2766,4116,2558,110110,3186,3588,7007,27162,1688,4126,96062,6107,8841,89302,66156,1190,51277,59105,7619,4761,136447,3929,3510,96832,7116,8008,3749,3871,1533,107910,26302,2071,1310,89090,104419,63676,40959,7492,162598,632,6322,2577,79057,65685,3011,42783,33421,309,2582,6617,7198,5406,5896,5519,25797,161922,160848,39768,45412,103539,116905,1621,5073,6441,93563,26512,65142,2756,27316,25899,8094,1834,294,169764,67620,7826,72692,26116,4661,52375,141890,5752,173941,97311,4323,42015,7352,3809,93512,73101,114265,100108,59143,1413,6232
epoch_31,uid_75629,5696,5588,6301,668,50800,99728,50842,51084,751,51935,52462,5974,5883,5721,131092,54796,27768,54934,885,55253,55272,55721,55830,56333,5305,5118,127108,58103,126090,988,6339,139052,49284,49220,161922,7352,32179,33145,7210,7179,7079,37475,38188,7009,41769,467,41863,476,6772,43914,496,6714,6713,44397,6663,531,558,6617,583,6403,615,122920,4912,4877,3600,3483,3456,107117,3340,83059,84395,3053,85022,85397,1785,1825,104129,2928,2888,88812,89759,90405,2695,2364,94325,2232,95488,96367,96467,2048,96567,2055,108949,3701,4803,3765,1081,4729,120474,60760
epoch_31,uid_114724,48560,160848,1537,119155,5526,5819,93982,27162,1190,7289,62,3588,7116,39703,4126,65685,173941,52375,2721,143385,4661,128520,89302,141890,162598,40946,72011,3896,5896,116799,6441,4761,7007,6526,96832,103539,6459,7979,26302,4703,101893,3871,7826,7841,2558,89386,1310,60979,2670,4323,104419,1413,91622,1575,73101,5830,1533,7481,26258,100108,615,96062,63676,8591,51277,71928,59143,6598,41831,5167,4611,115502,49280,25797,3186,5663,7414,756,101973,136447,40959,3008,6232,1642,93512,1759,101025,25841,26116,127140,6927,70932,165483,8460,26512,2314,6183,155288,7625,27316
epoch_31,uid_33249,48560,160848,52375,5526,27162,4661,119155,128520,62,3588,65868,1190,25741,173941,7116,26302,6526,5819,7841,1533,5663,7007,2841,6858,6441,615,72011,143385,116799,5830,96832,103539,8168,8291,4811,49280,162598,4761,60979,4126,107910,7979,59126,3896,5643,3367,93512,2558,6459,91626,1310,169764,104419,141890,5406,3182,89386,165483,5896,26116,81731,5752,65685,39768,82242,4703,5519,1575,55402,107130,7066,2231,108983,101025,89302,59143,101893,4323,155288,136447,46772,100108,8591,32914,135127,3871,73101,40959,63676,40946,97024,5399,1621,7492,6598,756,2237,2314,5817,4611
epoch_31,uid_247668,48560,5526,27162,119155,93982,1537,160848,7116,52375,4126,8481,147374,173941,1190,39703,4661,7289,40946,167832,3896,101025,128520,93512,5830,2841,101893,4761,615,7414,72011,63676,89302,6526,27073,51277,5643,141890,91622,3871,3588,116799,4945,69830,162598,143385,7007,6441,96832,4085,5896,65868,107130,26258,39768,58554,26302,1575,60979,1759,6459,7066,36708,73101,40959,3011,64701,165483,89386,756,65685,127140,104419,103539,2231,100108,8591,27316,131013,3008,1310,8460,7826,59143,26256,7990,6027,1413,136447,5663,6598,7979,25797,49280,4703,79987,2558,2061,632,26116,71928
epoch_31,uid_194125,2558,7481,26158,39768,5940,81731,142536,1936,1935,59016,1533,41863,117881,5788,55031,6387,25797,60806,71135,1190,27,146688,89386,177651,3852,65868,5006,769,55721,4218,7289,3915,49526,7116,7007,1571,26122,8815,5830,4353,56367,3033,8227,59143,141397,43684,26702,84116,3749,60979,159451,118246,6619,5912,2665,7414,155288,251,4064,6107,3727,52668,4664,3929,69027,26554,3474,2624,5051,162598,141890,84414,2738,78517,1621,85788,8649,96367,4824,51088,2295,89170,2669,3678,630,77414,8968,3295,1948,5588,84847,3588,4541,4737,1678,5237,158260,7198,1642,113275
epoch_31,uid_63080,4661,72011,119155,160848,89302,48560,6459,51277,4126,3588,5526,49280,7990,6441,143385,3871,5819,41863,60979,1190,27162,1533,26302,2314,100108,4945,7481,1834,128520,2237,7826,71928,6497,26554,91622,1164,40959,40946,107910,5896,7116,142507,79987,1310,7007,62,8752,6826,1565,44974,4799,96417,6598,104419,70932,5637,4323,7198,5399,2558,8591,132888,79057,756,60806,113775,1748,3186,3510,4611,47274,3182,6027,52375,108156,4515,114265,41831,2138,25797,8008,3654,84847,25855,2231,115502,69830,32914,116799,5051,108983,2577,162598,33539,33421,65142,3929,1127,26158,89090
epoch_31,uid_69627,62,175197,160848,5531,4761,5819,1190,173941,2061,119155,6858,82242,6657,2841,128520,5006,52375,40946,27162,5526,7116,3727,143385,39768,141890,162598,65685,39703,5830,42191,42783,4703,73101,4661,25899,4811,116799,6526,4323,89386,5637,103444,615,26302,89302,6441,7192,1310,59143,3896,51277,3871,8622,6459,5643,55402,5896,2231,41831,5788,3375,6997,25797,97024,136447,6446,294,169764,107910,8291,2738,161922,127140,7007,2314,100108,46772,65868,66156,6927,71928,2670,142598,135127,2766,7841,7198,8841,63676,64701,108156,26116,8591,3749,103539,8752,32914,25841,85788,34198
epoch_31,uid_30888,4661,5830,39768,7116,5819,27162,60979,119155,5526,39703,160848,52375,2670,1537,4116,104419,7841,101025,93512,103541,90405,3929,65868,25797,8581,91622,3510,5643,128520,630,3008,103984,1748,2841,89386,25899,116799,3588,6027,8738,162598,62,33421,615,6459,2665,182823,26302,42783,63676,32914,4761,7007,98797,1190,2577,6927,90266,27316,6657,8460,666,2801,7414,26256,143385,3952,3375,6232,6997,118246,155288,36708,3011,62792,5896,62553,7573,114265,77854,5788,25934,25841,2237,37475,1627,165483,2738,142598,4595,7006,8591,25855,5519,8235,73681,159451,135127,4611,7352
epoch_31,uid_71789,48560,160848,26702,62,5830,39703,26302,7289,27162,5819,5406,5526,1190,162598,128520,52375,25741,119155,2721,104419,3588,7841,65868,7116,39768,4761,4126,73101,107910,136447,6526,8481,60979,65685,143385,6441,2841,1621,3186,7007,107130,116799,4661,165483,5643,101025,32914,2237,3896,25934,141890,4811,7979,3011,5896,169764,6027,1533,51277,89386,101893,8460,59143,72011,1310,1570,2558,8291,7481,26116,97024,4703,5399,8008,55402,4323,103539,93512,1565,100108,5817,3182,3871,40946,25797,155288,3375,64701,6459,114265,3008,3929,63676,70932,8591,90405,66156,115502,34198,666
epoch_31,uid_101100,48560,1190,5819,1537,7289,160848,7116,93982,62,5526,119155,173941,52375,27162,128520,4661,3588,615,4126,55402,39703,4761,5830,141890,2841,3896,65685,6459,2061,101893,89302,162598,73101,40946,89386,136447,1533,2558,5896,6526,5788,7007,1621,91622,2670,72011,116799,60979,165483,8291,7979,65868,143385,26302,26258,59143,630,49280,1310,40959,6441,3011,7414,7066,4703,6927,101025,63676,104419,96832,39768,3186,25797,2577,8591,4611,3008,3871,79987,26116,26366,6027,100108,7481,31150,107130,26256,103539,64701,108983,4323,127140,84847,85788,70932,101973,3929,27316,26512,2756
epoch_31,uid_197753,3501,167832,25771,141890,27820,1633,103984,964,62970,65685,8928,7192,4737,102123,97923,5819,5526,59995,5006,66156,59105,5830,2537,89386,85131,55830,2582,97311,1612,8168,3053,927,8362,103755,1286,27073,4761,3483,109425,155288,91622,177651,34198,2237,96373,69542,166024,3340,1123,98797,3066,2517,5311,77854,94841,65868,95149,7492,132888,7289,26116,114265,141397,49110,5399,6134,60803,3094,31660,1413,3251,7773,8841,101025,6748,2669,73101,8481,4863,26386,3011,142536,2659,2558,3809,5651,251,159451,8501,97921,5788,61132,84116,55402,666,175585,6387,127206,7841,25741
epoch_31,uid_78389,1190,7289,5819,2721,3871,7116,73101,60979,52375,6441,4116,89302,141890,1310,7007,39768,6107,2558,8291,630,49280,42783,72011,1533,3896,1621,6232,34246,5399,26302,6027,6322,25899,7979,91622,3588,96832,69830,4661,91626,6183,5830,40959,5896,25741,107910,128520,3367,103539,167832,63676,44974,119155,2756,67620,6598,76173,41831,5752,27162,104419,169764,65685,2314,5664,71928,5406,6497,496,4703,143385,136447,309,7492,927,1565,81731,165483,116799,89386,2669,7198,8008,3008,161922,27316,5012,95175,4869,5519,86628,59143,4824,108983,1759,4761,5238,2582,1575,2066
epoch_31,uid_89665,119155,52375,5819,1190,5830,60979,56671,62,27162,160848,128520,26302,7979,2841,86628,141890,7116,65685,3588,7007,162598,41831,3011,42783,101893,7481,104419,7066,72011,173941,1533,39768,89386,4761,26116,7841,49280,90405,89302,1621,73101,4611,147374,65868,2558,93512,31150,6027,8008,40959,107910,4703,63676,4661,615,100108,2756,3008,8460,142598,136447,2231,143385,155288,4323,85788,7492,1642,129013,40946,73344,3186,3871,2665,142507,6322,1575,6927,3929,45412,77854,59143,6441,6497,6598,6459,8591,118246,101025,71928,32914,25797,3514,26256,66156,2577,5896,1310,2738,3896
epoch_31,uid_78821,48560,3896,27155,5819,160848,173941,5526,7058,62,1190,52375,3367,7289,162598,143385,6459,55402,27162,119155,27073,46772,615,4126,1537,2577,99910,89302,40946,96832,100108,182823,7116,7066,65685,8291,165483,60979,25899,3588,141890,128520,116799,3514,2766,103539,4661,39703,6027,26302,91622,167832,59143,101973,46572,136447,82242,309,1310,96417,99415,4761,5788,5167,3871,127140,152,108156,7007,5896,6526,5830,2670,3186,1575,3008,4869,67620,6232,69830,359,84847,58554,6927,40959,161922,7198,25841,63676,7979,4703,5643,49280,127204,6322,41831,8591,65868,1413,27316,2558
epoch_31,uid_236194,112138,31903,162598,1520,41863,95175,2665,8157,26302,7573,1565,2237,90405,98797,103984,104419,6497,7066,3251,59143,80917,124859,56587,6107,147750,8291,101025,3150,143385,108156,4488,26366,160848,7261,119155,6027,64701,5399,116799,974,5311,135885,55419,62,5058,27316,3182,1570,4799,93512,32914,81156,2655,5406,52375,89170,4815,6617,36708,27646,7007,5912,114265,2670,58347,8495,81731,62792,103539,2066,103444,26122,4128,26158,110039,2760,51277,8008,6446,8589,1571,7352,165119,1627,70932,3365,89090,7192,1834,60806,109181,1537,99750,1785,173941,103541,6826,534,4869,8957
epoch_31,uid_82050,6779,964,5006,7136,168806,59143,58554,8884,4389,108156,8128,2612,4761,62792,2071,89386,3852,7116,6617,6459,116905,1688,78517,7619,6322,6107,25797,27866,26302,5752,142507,27162,119155,56671,65868,7625,118246,155288,50245,61132,26512,1621,128520,81731,48560,60806,3749,113775,47117,127204,141397,51037,100108,2721,8008,2314,162598,27073,62,3008,3340,141890,6526,55830,143385,122900,2760,7192,7841,756,7616,157312,3514,136447,270,71619,51277,3915,5788,52321,160848,72692,27316,1310,2208,72011,73101,6680,65135,8481,4869,67620,309,1144,64701,6337,56607,7481,107910,108983
epoch_31,uid_196953,26302,162598,3150,1834,2066,143385,7033,69640,2862,6027,8168,3111,97923,8008,41863,8157,103539,183619,8581,5058,2665,3871,7352,182823,60806,3952,60979,98797,100108,46572,294,7007,37384,119155,6657,8460,6826,1190,6241,6107,26512,1785,66156,4815,58347,2928,114265,89090,65868,107910,62586,136447,78633,7066,108156,1537,165119,110553,3929,5896,110039,142507,2738,81156,96417,32914,52375,62,127204,7006,13,95939,5399,3367,4126,4799,5406,7826,3514,41831,3654,2841,26366,1621,64701,1688,90405,27316,128520,6441,62792,8873,1310,122900,4661,116799,8738,2237,169764,59143
epoch_31,uid_22821,160848,143385,67997,615,1190,39703,52375,167832,3011,8738,42191,26302,72011,5819,3167,7007,93512,4761,8622,127140,69830,96832,8008,116799,6927,2612,136447,6107,1310,5643,104419,5830,119155,3896,3008,2237,5399,78174,6997,162598,1834,60979,27162,165483,107130,7116,141890,82242,81731,25899,8291,107910,131013,51277,49280,2061,2558,91622,26116,4661,90405,3588,108156,39768,2665,128520,8460,1575,6027,95175,115502,45412,7066,89090,1688,630,6441,89386,2766,8591,110110,32914,2577,70932,6459,5012,1520,2231,3929,135127,4815,1621,26865,77854,72692,81156,55402,65685,2582,6497
epoch_31,uid_81822,7007,143385,122900,93512,128520,95939,4611,2237,63676,2665,8008,88127,1935,26302,496,6927,115502,39703,81731,108156,1190,42015,32914,69524,62586,7006,90405,5519,26158,7116,85788,136447,6232,113275,113775,1343,65142,1571,1310,6183,4824,102720,7573,104419,6657,2418,5752,73101,6446,2682,4737,90266,4661,159451,1621,2655,5912,27316,27368,6027,5896,113453,44849,5202,114265,8841,3319,2295,4761,30820,157312,7352,7792,65135,96417,5891,62792,5051,77854,3896,7845,152077,56587,50245,110553,97311,103233,100108,4945,6509,3510,9018,3566,5120,65126,94469,7481,74156,2669,25855
epoch_31,uid_64366,48560,1190,26302,60979,62,6232,615,160848,52375,128520,107910,2841,72011,167832,97024,8168,119155,6858,7179,1834,4661,3347,7007,7841,8460,51277,5058,31150,36708,6107,6441,7116,6027,4761,5817,59126,143385,5399,93563,101025,32914,8008,8591,4815,42015,58554,55851,39768,2665,25841,26258,7006,27316,65685,2756,5819,155288,2231,8291,39703,8481,6497,141890,7619,101973,162598,4116,71928,5896,7492,5406,79987,2612,3896,1310,4323,4945,7066,26256,27073,6459,89302,114265,76173,8094,2928,159451,64701,6617,45412,1575,70932,2738,62553,4703,27162,81731,77854,3809,7481
epoch_31,uid_190418,8008,1190,7007,62,26512,7289,162598,4703,50245,65685,100108,41863,7116,84847,73101,85788,632,27316,143385,1310,94325,26302,165483,8591,36708,102720,3566,113775,7006,27162,3510,119155,1570,114265,5664,5006,33188,47117,25797,104883,6826,2138,3871,7481,4351,56700,116799,4761,76173,2655,66156,2558,117881,5012,1671,33421,359,6027,7009,58554,6459,26122,6598,109187,4869,8800,60979,108983,108156,103541,831,1144,122900,4553,127140,95175,69830,128520,8094,26649,72011,7845,26865,4824,142536,309,4661,8968,79057,1533,77854,90266,3696,88127,44849,974,3809,5809,4515,132888
epoch_31,uid_246021,89302,40959,2585,7289,48560,7979,40946,7826,1533,60979,63676,2231,6598,119155,2558,27073,26554,5819,93982,141890,65685,52375,104419,162598,2208,85788,161922,1310,1190,131013,8291,160848,6990,26302,4869,8591,4126,1242,6183,5898,4611,3896,107130,36708,4661,4323,62553,136447,41863,6441,3871,1415,8383,3008,7481,39703,26258,3588,98961,128520,61132,4703,4761,45412,7007,115502,72692,7116,7198,90405,2314,5896,5663,7492,58554,6232,1759,3182,81156,8008,71928,27316,7625,7573,25901,41831,73101,496,62,70932,69830,6466,76173,108983,5809,88954,25855,5519,142507,6459
epoch_31,uid_91885,48560,160848,119155,62,5526,6526,5819,72011,1190,4126,52375,7116,143385,4661,26302,162598,39703,7289,27162,60979,3588,2841,5830,128520,4811,5406,40946,3896,107910,7841,104419,1310,7007,141890,65685,615,89302,2071,4761,96832,6441,3871,26258,3367,3186,51277,7979,101025,100108,1533,3011,1575,59143,8291,4703,8460,6459,103539,73101,165483,93512,136447,5896,116799,26116,63676,49280,7414,5643,90405,89386,91622,32914,7481,7066,8008,6027,2558,3008,64701,39768,142507,3929,72692,115502,71928,4323,1413,5399,101973,89090,127140,7826,6927,25841,26366,2237,7990,27316,1570
epoch_31,uid_212531,5819,48560,160848,1728,1190,5526,128520,27162,56671,119155,143385,62,52375,26302,162598,4761,141890,4661,72011,1310,3588,2721,4811,5406,40959,82242,8481,2558,615,40946,2670,96832,1184,89302,7007,3896,6526,127140,101893,89386,7116,165483,86628,6459,5830,100108,73101,39703,3011,72692,93512,51277,63676,7414,26116,4611,5896,4703,115502,65685,8460,3871,6598,6441,91622,4869,32914,104419,2061,41831,3514,1575,101973,59143,136447,169764,6027,3929,107130,89090,2766,5643,135127,7990,2577,25797,7481,6322,132888,1570,1413,60979,3566,8591,7979,69830,1759,26512,5399,496
epoch_31,uid_130761,48560,62,6441,7116,26302,2721,52375,1190,7007,1533,160848,65868,116799,60979,27162,162598,3929,119155,143385,25741,4811,39768,173941,82242,26116,136447,4761,72011,2841,5643,4661,8622,4703,25899,6526,1728,63676,5830,5519,2148,5526,101025,2558,615,128520,5406,7841,104419,40946,1277,107910,3011,91622,3588,5819,6459,100108,96832,26258,3182,42783,2231,93512,135127,3896,89386,1575,81731,2237,107130,101893,103539,1627,630,165483,59143,3871,8591,8291,1310,26512,101973,4085,141890,1565,4323,2756,26366,25797,25841,65685,8841,7979,90405,5896,7573,6497,8008,96062,36708
epoch_31,uid_52391,48560,5819,160848,119155,5526,27866,1190,52375,89302,7116,27162,62,39703,60979,7289,128520,40946,2841,6526,46772,4661,27073,147374,162598,3896,72011,6459,615,89386,65685,7979,7007,40959,26302,136447,5896,1310,63676,7066,86628,141890,96832,2558,143385,91622,104419,4761,3011,103539,116799,51277,7481,3871,4869,100108,31150,26258,1575,5643,73101,58554,107910,8591,7414,2314,6232,59143,142507,161922,4611,69830,72692,3008,6027,2577,101025,71928,6441,70932,49280,4703,26512,7826,5637,165483,96062,142598,309,2071,8008,6598,4323,4945,67620,8460,27316,41831,129013,90405,26116
epoch_31,uid_267242,48560,119155,1190,1537,160848,62,52375,128520,162598,107910,4126,67997,6858,173941,5167,6526,167832,7007,25899,7116,26702,2841,5819,65685,73101,3483,143385,82242,39703,49280,136447,4761,1310,141890,3011,40946,5526,4661,26302,27162,3896,72011,63676,5643,6459,104419,26256,3186,5830,97024,3929,60979,5788,2670,26258,6027,2558,69640,96417,3588,3871,5896,55402,127140,64701,6657,6441,7979,5637,3952,4323,8008,25841,59143,3008,32914,5399,4945,4703,40959,1748,7414,8460,51277,39768,6927,165483,116799,8291,309,294,31150,41831,79987,89302,101973,100108,2766,8591,5238
epoch_31,uid_264440,3727,2083,62,26702,25923,52375,139721,1728,5752,2721,27162,42783,65868,93982,2558,3871,5406,5531,73101,128520,7116,8481,8291,160848,4611,136447,3588,39768,5167,93512,4661,5830,5643,3230,81731,7007,5663,91626,4761,162598,26258,25741,59143,39703,6526,3053,116799,8841,615,147374,119155,81156,25797,40946,91622,3367,26302,7198,1190,630,71928,100108,5526,103444,108983,101893,5399,85788,26158,46772,169764,5896,6441,6232,49280,2659,1184,6497,1310,6927,141890,131013,26512,60979,1658,5637,1565,104419,96062,86628,67620,7492,116905,1570,4737,7841,89386,496,3929,44849
epoch_31,uid_113299,160848,39768,65868,119155,26702,5830,7058,5167,59143,5399,103984,7116,4661,6107,82242,4761,8481,52375,128520,101025,162598,104419,93982,39703,27162,26302,5526,6526,4611,36708,60979,32914,1570,73101,8168,116799,25797,27316,5896,1310,114265,25934,173941,2659,62,2231,5637,4815,108983,3182,1190,2314,4703,3566,6441,7573,2237,7007,2665,3011,71928,2558,143385,1184,2841,65685,26256,25855,81156,3588,615,8752,3510,95175,7066,1621,98797,26116,26158,81731,6446,2577,7481,40946,103541,8008,4323,78633,96417,64701,89302,69640,85788,974,3008,7414,5238,55402,2208,79987
epoch_31,uid_87939,1190,5819,4116,173941,60979,45412,100108,2670,86628,1310,141890,40959,160848,79987,116799,104419,114265,89386,27073,103984,72011,119155,3367,165483,5526,96832,129013,8591,89302,85788,4661,7116,143385,5896,6459,3008,2577,1575,63676,6598,4761,534,36708,3514,25841,27162,107130,1759,142598,3182,7007,78174,27316,89090,4323,2208,91622,26256,6027,26116,128520,101025,1621,2558,5752,42015,49280,58554,65685,6826,25797,1413,90405,101893,2231,7066,7619,6441,26302,66156,25899,8008,3871,136447,142507,81156,26512,159451,2418,8291,161922,155288,110110,6232,8968,61132,44974,756,26258,6322
